Id;Name;timeset;Degree;weighted degree;Eccentricity;Closeness;harmonicclosnesscentrality;Betweenness;Modularity Class;Pageranks;componentnumber;clustering;Triangles;Eigen;Country;Political Party
3530;David Anderson, Cypress Hills - Grasslands;;29;29;9;0.229229;0.245002;0.000038;21;0.000221;0;0.672414;273;0.083065;;
3476;Edoardo Fanucci;;6;6;10;0.223175;0.236197;0.000038;7;0.000088;0;0.266667;4;0.003957;;
4710;Ivan Jakovčić;;2;2;10;0.221609;0.232783;0.000038;22;0.000043;0;0;0;0.001511;;
4863;連勝文;;10;10;10;0.216057;0.226476;0.000038;19;0.000136;0;0.444444;20;0.00568;;
2536;Michel Matte;;25;25;11;0.214777;0.22795;0.000038;2;0.000209;0;0.743333;223;0.0225;;
25;Jennifer Newman;;7;7;11;0.208787;0.222156;0.000038;0;0.00006;0;0.428571;9;0.011008;;
1974;Óscar Iván Zuluaga Oficial;;4;4;10;0.193831;0.202056;0.000038;23;0.000093;0;0.333333;2;0.001285;;
4133;Tereza Cristina Corrêa da Costa Dias;;6;6;11;0.192907;0.202903;0.000038;10;0.000108;0;0.266667;4;0.001885;;
1415;Julian Bradley;;2;2;11;0.180775;0.186972;0.000038;23;0.000059;0;0;0;0.000449;;
2192;Beatriz Escudero;;2;2;11;0.180775;0.186972;0.000038;23;0.000059;0;0;0;0.000449;;
173;Jürgen Coße;;25;25;9;0.259238;0.280416;0.000037;14;0.000206;0;0.466667;140;0.179269;Germany;SPD
1630;Lotte Rod;;15;15;10;0.239499;0.251665;0.000037;12;0.000202;0;0.514286;54;0.011756;Denmark;The Social Liberal Party
5092;Ole Hækkerup;;8;8;10;0.232541;0.243813;0.000037;12;0.000114;0;0.535714;15;0.006563;;
2899;Chris Minns: Labor for Kogarah;;23;23;10;0.231911;0.247954;0.000037;0;0.000165;0;0.454545;115;0.063692;;
2856;Senator Mobina Jaffer;;6;6;10;0.229844;0.245055;0.000037;18;0.000062;0;0.4;6;0.013386;;
1607;Sophie Hæstorp Andersen;;9;9;10;0.229176;0.240168;0.000037;12;0.000129;0;0.555556;20;0.006307;;
4147;Gian Mario Spacca;;5;5;10;0.226582;0.238745;0.000037;7;0.000079;0;0.1;1;0.003679;;
979;José Airton Cirilo;;8;8;10;0.225192;0.241008;0.000037;10;0.000119;0;0.607143;17;0.010633;;
3816;Mitch McConnell;;2;2;10;0.219869;0.228107;0.000037;23;0.000053;0;0;0;0.000802;USA;Republican
414;李彥秀;;12;12;10;0.217353;0.227852;0.000037;19;0.000165;0;0.439394;29;0.006072;;
1087;Chris Bittle M.P.;;11;11;10;0.214231;0.228016;0.000037;18;0.000092;0;0.490909;27;0.033316;;
3432;Dennis Patterson;;5;5;10;0.213658;0.225943;0.000037;21;0.00005;0;0.6;6;0.012352;;
5012;Stephen Crabb;;4;4;10;0.183647;0.195986;0.000037;22;0.000104;0;0.333333;2;0.003345;UK;Conservative
3215;BARBARA MATERA;;5;5;10;0.244313;0.263027;0.000036;7;0.000077;0;0.5;5;0.013145;;
4978;Aaron Harper MP;;35;35;10;0.239829;0.257778;0.000036;0;0.000242;0;0.714286;425;0.087765;Australia;
4942;Carlos Moedas;;9;9;10;0.237572;0.252202;0.000036;5;0.000121;0;0.305556;11;0.007845;;
3751;Ricardo Tripoli;;11;11;10;0.232203;0.247364;0.000036;10;0.000167;0;0.6;33;0.012015;;
1977;Gary Schellenberger;;14;14;10;0.230923;0.24618;0.000036;21;0.000118;0;0.703297;64;0.035838;;
1903;Mark Parnell MLC;;22;22;10;0.226435;0.23866;0.000036;20;0.000209;0;0.645022;149;0.016614;;
5728;Baupin Denis;;2;2;11;0.224311;0.235826;0.000036;5;0.000043;0;0;0;0.002233;;
39;Carla Ruocco;;25;25;10;0.223911;0.236728;0.000036;7;0.000219;0;0.736667;221;0.033972;;
5697;Andrea Colletti - Deputato del M5S;;23;23;10;0.223758;0.236409;0.000036;7;0.000202;0;0.743083;188;0.031387;;
3132;Ron McKinnon MP;;22;22;11;0.221418;0.236815;0.000036;18;0.000171;0;0.489177;113;0.053354;;
3337;Bernard Durkan TD;;8;8;11;0.220279;0.231549;0.000036;15;0.000133;0;0.607143;17;0.003354;;
772;William Owen-Jones Division 2, Gold Coast;;11;11;11;0.215812;0.229661;0.000036;1;0.000089;0;0.545455;30;0.014867;;
327;John Tory;;5;5;10;0.21498;0.228696;0.000036;21;0.000045;0;0.4;4;0.015603;;
825;Christian Dürr;;8;8;11;0.210468;0.221399;0.000036;15;0.000134;0;0.357143;10;0.004221;Germany;Free Democratic Party
1953;Isabelle Melançon;;9;9;11;0.206063;0.218771;0.000036;2;0.00008;0;0.305556;11;0.014164;;
5003;Sérgio Vidigal;;8;8;10;0.204869;0.216805;0.000036;10;0.00013;0;0.214286;6;0.003407;;
3610;Jadwiga Wiśniewska;;5;5;11;0.195888;0.203521;0.000036;5;0.000092;0;0.5;5;0.001821;;
2137;Siegfried Muresan;;8;8;10;0.263929;0.284439;0.000035;5;0.000111;0;0.607143;17;0.024465;;
2648;Udo Bullmann;;28;28;9;0.26068;0.28197;0.000035;14;0.000239;0;0.441799;167;0.155225;;
3076;Martin Gerster;;44;44;10;0.252587;0.274746;0.000035;14;0.000344;0;0.522199;494;0.331857;Germany;Social Democratic Party of Germany
3315;Julia Banks MP;;17;17;10;0.243126;0.258906;0.000035;1;0.000134;0;0.485294;66;0.036236;;
5518;Catiuscia Marini;;9;9;10;0.238522;0.251896;0.000035;7;0.000134;0;0.305556;11;0.005521;;
52;林淑芬;;17;17;10;0.222965;0.234695;0.000035;19;0.000184;0;0.713235;97;0.01787;;
5194;Odorico Monteiro;;10;10;10;0.222729;0.239862;0.000035;10;0.000147;0;0.444444;20;0.01273;;
1664;Piotr Cieśliński Poseł na Sejm RP;;11;11;11;0.219836;0.233807;0.000035;5;0.000171;0;0.509091;28;0.006377;;
1042;Marco Scibona Cittadino in Senato;;26;26;10;0.219493;0.232342;0.000035;7;0.000229;0;0.683077;222;0.031753;;
4486;Annie Lööf;;2;2;10;0.213967;0.221895;0.000035;5;0.00004;0;0;0;0.000741;;
4658;Ernesto Ruffo Appel;;7;7;11;0.206228;0.218486;0.000035;6;0.000113;0;0.238095;5;0.003387;;
2741;Michael Wood;;13;13;11;0.204855;0.214679;0.000035;20;0.000149;0;0.551282;43;0.007356;New Zealand;Labour
774;Jacek Protas;;5;5;11;0.204798;0.216193;0.000035;5;0.000085;0;0.5;5;0.002622;Poland;Klub Parlamentarny Platforma Obywatelska
1300;MUDr. Gabriela Pecková - TOP 09;;6;6;10;0.202066;0.211339;0.000035;13;0.000138;0;0.4;6;0.001692;;
5512;Juan Mari Aburto;;2;2;11;0.195797;0.203277;0.000035;15;0.000049;0;0;0;0.000569;;
2102;José Manuel Rodrigues;;4;4;11;0.183186;0.189681;0.000035;5;0.000089;0;0.833333;5;0.000964;;
5155;譚文豪 Jeremy Tam;;4;4;12;0.178843;0.185391;0.000035;19;0.000091;0;0.5;3;0.001074;;
3011;Horacio Cartes;;3;3;10;0.243859;0.256938;0.000034;5;0.000059;0;0.333333;1;0.002934;;
2338;Mark Eyking M.P.;;28;28;10;0.242438;0.259316;0.000034;18;0.000213;0;0.661376;250;0.075389;;
3583;Jean-Patrick Gille;;6;6;10;0.23358;0.246057;0.000034;5;0.000103;0;0.266667;4;0.003931;;
671;Sam Hibbins;;17;17;10;0.231484;0.244791;0.000034;20;0.000161;0;0.727941;99;0.016811;;
4067;Joël Lightbound;;14;14;11;0.219461;0.234582;0.000034;18;0.00011;0;0.725275;66;0.042681;Canada;Liberal
314;Niky Cantard;;6;6;10;0.217625;0.228549;0.000034;8;0.000091;0;0.333333;5;0.00513;;
2542;Paul Golding;;6;6;10;0.217625;0.228549;0.000034;8;0.000091;0;0.333333;5;0.00513;;
5282;Yasemin ÖNEY CANKURTARAN;;6;6;10;0.217625;0.228549;0.000034;8;0.000091;0;0.333333;5;0.00513;;
4015;Joanna Kluzik-Rostkowska;;12;12;11;0.217345;0.230786;0.000034;5;0.000182;0;0.454545;30;0.00675;Poland;Klub Parlamentarny Platforma Obywatelska
4934;Renato Casagrande;;14;14;10;0.208787;0.222541;0.000034;10;0.000214;0;0.362637;33;0.007626;;
4231;Roberto Speranza;;6;6;11;0.208492;0.218781;0.000034;7;0.000093;0;0.066667;1;0.003362;;
4701;Cássio Navarro;;2;2;10;0.198348;0.207778;0.000034;8;0.000038;0;0;0;0.001117;;
929;Justin Tomlinson;;7;7;10;0.194041;0.208043;0.000034;22;0.000158;0;0.47619;10;0.005162;UK;Conservative
5680;Mohamed Nasheed (Anni);;2;2;9;0.264295;0.278584;0.000033;23;0.000037;0;0;0;0.006924;;
3732;Josef Rief;;22;22;10;0.260772;0.283631;0.000033;16;0.000245;0;0.588745;136;0.064062;Germany;Christian Democratic Union
3230;Dr. Andreas Nick;;10;10;10;0.253345;0.272194;0.000033;16;0.000106;0;0.266667;12;0.050106;;
5525;Florian Post;;25;25;10;0.252436;0.272952;0.000033;14;0.000203;0;0.586667;176;0.194985;Germany;Social Democratic Party of Germany
1099;Hans Herold, MdL;;15;15;10;0.251694;0.273945;0.000033;16;0.000176;0;0.590476;62;0.036902;;
2817;Senator Dean Smith;;15;15;10;0.241625;0.256529;0.000033;1;0.000123;0;0.619048;65;0.029362;;
3237;Benoît Hamon;;7;7;10;0.236697;0.248672;0.000033;5;0.000113;0;0.380952;8;0.004866;;
3152;Melissa Agard Sargent;;4;4;10;0.226469;0.23668;0.000033;20;0.000093;0;0.166667;1;0.001533;;
4448;Sue Pennicuik, MP;;19;19;10;0.225252;0.23666;0.000033;20;0.000182;0;0.789474;135;0.013657;;
3543;Evelyn Regner;;7;7;9;0.224039;0.237522;0.000033;11;0.000089;0;0.285714;6;0.007699;;
2746;Julio Lopes;;10;10;10;0.216524;0.232131;0.000033;10;0.000156;0;0.355556;16;0.008608;;
5802;Cornelia Möhring;;7;7;10;0.214022;0.226695;0.000033;14;0.000088;0;0.238095;5;0.007297;Germany;Die Linke
3262;Pamela Rendi-Wagner;;5;5;10;0.213898;0.224714;0.000033;11;0.000073;0;0.7;7;0.003264;;
1885;Megan Woods - MP for Wigram;;20;20;10;0.211349;0.222826;0.000033;20;0.000223;0;0.652632;124;0.012166;;
3790;Roderic O'Gorman;;2;2;10;0.209706;0.220231;0.000033;20;0.000036;0;0;0;0.001483;;
5559;Maka Kotto;;15;15;11;0.209609;0.220517;0.000033;2;0.00018;0;0.647619;68;0.008419;;
2460;David Mackintosh;;4;4;10;0.196841;0.210196;0.000033;22;0.000097;0;0.666667;4;0.004258;UK;Conservative
5670;Anne Marie Morris MP;;14;14;9;0.189479;0.203098;0.000033;22;0.000324;0;0.230769;21;0.007757;;
1773;Stefan Zierke;;36;36;9;0.254196;0.275964;0.000032;14;0.000286;0;0.574603;362;0.290792;Germany;Social Democratic Party of Germany
4150;Dr. Karl A. Lamers;;13;13;10;0.25035;0.272478;0.000032;16;0.00015;0;0.589744;46;0.040201;;
779;Barry O’Sullivan;;17;17;10;0.23741;0.25181;0.000032;1;0.000136;0;0.492647;67;0.030805;;
4364;Antonio Decaro;;5;5;10;0.234135;0.246363;0.000032;7;0.000077;0;0.3;3;0.003751;;
3897;Pepe Pasteles;;3;3;10;0.223488;0.232681;0.000032;6;0.00006;0;0;0;0.001282;;
810;Pierre Moreau;;22;22;11;0.214566;0.227363;0.000032;2;0.000185;0;0.753247;174;0.020686;;
5502;Peter Katsambanis - Liberal Member for Hillarys;;4;4;11;0.211986;0.22333;0.000032;1;0.000046;0;0.166667;1;0.002654;;
882;Zezinho Albuquerque;;4;4;11;0.211895;0.226249;0.000032;10;0.000069;0;0.166667;1;0.00463;;
2576;Fábio Reis;;5;5;10;0.202781;0.21468;0.000032;10;0.000083;0;0.3;3;0.00252;;
585;Deputado Vinícius Gurgel;;2;2;10;0.199851;0.210469;0.000032;10;0.000042;0;0;0;0.00136;;
1468;Requião Filho;;5;5;11;0.19715;0.207124;0.000032;10;0.000081;0;0.3;3;0.002045;;
1649;Nicky Morgan MP;;12;12;10;0.189899;0.20343;0.000032;22;0.000274;0;0.363636;24;0.007745;;
2090;Ong Teng Koon;;2;2;11;0.185954;0.192687;0.000032;2;0.000041;0;0;0;0.000823;;
4011;Sabine Dittmar, MdB;;26;26;10;0.252393;0.273568;0.000031;14;0.000206;0;0.633846;206;0.22156;;
3896;Albert Füracker, MdL;;8;8;10;0.247031;0.267661;0.000031;16;0.000099;0;0.5;14;0.026017;;
2883;Heike Taubert;;21;21;10;0.245338;0.263133;0.000031;14;0.000176;0;0.442857;93;0.125045;;
4747;Ruby Sahota;;17;17;10;0.241694;0.257673;0.000031;18;0.000134;0;0.705882;96;0.049155;Canada;Liberal
5613;Danny Freymark;;8;8;10;0.238985;0.257419;0.000031;16;0.000099;0;0.571429;16;0.013164;;
2792;Nick Champion MP;;38;38;10;0.238937;0.258269;0.000031;0;0.000258;0;0.638691;449;0.158524;;
2154;Sonia Sidhu;;16;16;10;0.232358;0.248984;0.000031;18;0.000128;0;0.683333;82;0.04475;Canada;Liberal
5308;Jo Haylen;;22;22;10;0.231203;0.247947;0.000031;0;0.000159;0;0.532468;123;0.057641;;
259;Michael Aastrup Jensen;;16;16;10;0.230905;0.242014;0.000031;12;0.000217;0;0.65;78;0.01125;Denmark;The Liberal Party
3157;Rajiv Pratap Rudy;;8;8;10;0.230274;0.242575;0.000031;17;0.000136;0;0.5;14;0.005217;;
1621;Maria Vamvakinou MP;;20;20;10;0.229979;0.24678;0.000031;0;0.00014;0;0.489474;93;0.080887;;
5263;Prue Car MP - Member for Londonderry;;16;16;10;0.229925;0.245412;0.000031;0;0.000118;0;0.416667;50;0.043305;;
2645;BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt;;18;18;10;0.227393;0.242607;0.000031;11;0.000195;0;0.555556;85;0.027313;;
5015;Sergio Puglia cittadino portavoce al Senato;;24;24;10;0.223623;0.236587;0.000031;7;0.000212;0;0.786232;217;0.033057;;
903;Frances Fitzgerald;;10;10;11;0.223125;0.235093;0.000031;15;0.000162;0;0.666667;30;0.00488;;
4581;Ana Paula Lima;;8;8;10;0.222503;0.239039;0.000031;10;0.000122;0;0.571429;16;0.010906;;
5456;Jean-Pierre Denis;;2;2;10;0.220493;0.231677;0.000031;15;0.000035;0;0;0;0.001929;;
2826;Otto Guevara Guth;;5;5;10;0.220336;0.230489;0.000031;8;0.00009;0;0.1;1;0.002997;;
1777;Norbert Obrycki - Poseł na Sejm RP;;5;5;11;0.218244;0.231837;0.000031;5;0.000078;0;0.3;3;0.003579;;
2168;Jack Dempsey;;26;26;11;0.216858;0.230276;0.000031;1;0.000209;0;0.504615;164;0.022524;;
340;Ricardo Izar - Deputado Federal;;5;5;10;0.212314;0.226034;0.000031;10;0.000082;0;0.2;2;0.003887;;
2078;Seema Kennedy;;4;4;10;0.209743;0.2231;0.000031;22;0.000096;0;0.5;3;0.003778;UK;Conservative
2264;PMO Bhutan;;2;2;11;0.200298;0.208265;0.000031;17;0.000045;0;0;0;0.000702;;
4762;Damian Collins;;9;9;10;0.197459;0.210308;0.000031;22;0.000208;0;0.472222;17;0.006631;UK;Conservative
2765;State Representative Tony Tinderholt;;3;3;10;0.197189;0.204824;0.000031;23;0.000067;0;0.333333;1;0.001234;;
1225;Osman Baydemir;;7;7;11;0.192373;0.201363;0.000031;5;0.000123;0;0.666667;14;0.00182;;
342;Stuart Donaldson;;25;25;10;0.192166;0.202689;0.000031;3;0.000391;0;0.46;138;0.010966;UK;Scottish National Party
232;George P. Bush;;3;3;10;0.183693;0.189933;0.000031;23;0.000081;0;0;0;0.000779;;
2591;Karin Strenz, MdB;;10;10;10;0.248193;0.269302;0.00003;16;0.000121;0;0.4;18;0.027014;;
5557;Craig Laundy;;20;20;10;0.247922;0.264507;0.00003;1;0.000159;0;0.6;114;0.045676;Australia;Liberal Party
5111;Senator Claire Moore;;33;33;10;0.24066;0.259126;0.00003;0;0.000226;0;0.511364;270;0.125996;Australia;Australian Labor Party
5683;Ron Hoenig MP;;10;10;10;0.230697;0.246166;0.00003;0;0.000078;0;0.422222;19;0.032147;;
4619;Luc Chatel;;9;9;11;0.230221;0.244072;0.00003;5;0.000145;0;0.361111;13;0.006261;;
3391;林聰賢;;19;19;10;0.225622;0.239068;0.00003;19;0.000205;0;0.684211;117;0.02006;;
3129;Richard Mardo;;10;10;9;0.224081;0.233954;0.00003;8;0.000166;0;0.533333;24;0.003928;;
3125;Michael Ferguson;;5;5;10;0.223708;0.23636;0.00003;1;0.000056;0;0.3;3;0.005209;;
2138;Paulão;;8;8;10;0.222788;0.238458;0.00003;10;0.00012;0;0.428571;12;0.010973;;
4036;Laurie Hawn;;26;26;9;0.222318;0.237124;0.00003;21;0.000201;0;0.596923;194;0.058789;;
517;Damien English;;4;4;10;0.221984;0.234448;0.00003;16;0.000066;0;0.5;3;0.002895;;
3134;John Kaye;;13;13;10;0.221643;0.232512;0.00003;20;0.000132;0;0.730769;57;0.008374;;
3325;Bal Gosal;;22;22;10;0.219804;0.234525;0.00003;21;0.000171;0;0.541126;125;0.050235;;
4730;James Gaffney - Green Party, Limerick City;;2;2;9;0.213743;0.224161;0.00003;17;0.000038;0;0;0;0.001333;;
5863;Dário Berger;;9;9;10;0.20773;0.220992;0.00003;10;0.000144;0;0.472222;17;0.005317;;
5463;Alejandra López Noriega;;3;3;11;0.201659;0.212877;0.00003;6;0.000054;0;0.333333;1;0.00137;;
2568;Tzipi Livni - ציפי לבני;;8;8;9;0.196402;0.204704;0.00003;4;0.000151;0;0.535714;15;0.002932;;
1116;Renán Barrera Concha;;4;4;11;0.192705;0.201117;0.00003;6;0.000075;0;0.333333;2;0.001431;;
2195;Dr. Philipp Murmann;;18;18;10;0.245491;0.267976;0.000029;16;0.000204;0;0.385621;59;0.045322;;
2788;Tim Richardson;;22;22;10;0.244101;0.262477;0.000029;0;0.000153;0;0.69697;161;0.074941;;
2500;Manja Schüle;;17;17;9;0.239995;0.258983;0.000029;14;0.000145;0;0.441176;60;0.112018;Germany;Social Democratic Party of Germany
2745;Judith Couacaud Graley;;20;20;10;0.238051;0.254284;0.000029;0;0.00014;0;0.689474;131;0.052237;;
3964;Laura Puppato;;6;6;10;0.236829;0.250428;0.000029;7;0.000092;0;0.333333;5;0.004436;;
1558;Ross Hart MP;;18;18;10;0.234024;0.250699;0.000029;0;0.000131;0;0.568627;87;0.066118;;
4679;Ramona Pop;;5;5;10;0.231103;0.245904;0.000029;11;0.00006;0;0.3;3;0.00947;;
2393;Peter Meiwald, Bündnis 90/Die Grünen;;16;16;10;0.229131;0.245535;0.000029;11;0.000168;0;0.541667;65;0.035049;;
1827;Yves Jégo;;8;8;10;0.229113;0.241364;0.000029;5;0.000134;0;0.678571;19;0.005355;France;Union Des Démocrates, Radicaux Et Libéraux
4100;Simon Bridges MP;;23;23;11;0.219135;0.232735;0.000029;25;0.000243;0;0.70751;179;0.015749;;
2381;Nicky Wagner;;5;5;11;0.216374;0.228043;0.000029;25;0.000059;0;0.9;9;0.004201;New Zealand;National Party
2006;John K. Delaney;;3;3;10;0.20987;0.217107;0.000029;23;0.000085;0;0;0;0.000808;USA;Democrat
3423;Christian Jacob;;5;5;11;0.204486;0.216182;0.000029;5;0.000086;0;0.2;2;0.002983;France;Les Républicains
2514;Jenny Salesa MP;;11;11;11;0.204253;0.213754;0.000029;20;0.000127;0;0.709091;39;0.006454;;
4724;Valadares Filho;;9;9;11;0.201391;0.214629;0.000029;10;0.000143;0;0.277778;10;0.004792;;
963;Patrick McHenry;;6;6;9;0.200611;0.209808;0.000029;23;0.000145;0;0.466667;7;0.002465;;
303;Alfredo Anaya Orozco;;8;8;11;0.196985;0.206773;0.000029;6;0.000127;0;0.178571;5;0.003272;Mexico;Partido Revolucionario Institucional
3748;Marama Davidson MP;;9;9;11;0.19622;0.205324;0.000029;20;0.000111;0;0.555556;20;0.004003;;
313;Anna Krupka;;5;5;11;0.195389;0.203165;0.000029;5;0.000094;0;0.4;4;0.001521;Poland;Klub Parlamentarny Prawo i Sprawiedliwość
575;Maria Caulfield MP;;3;3;10;0.18314;0.195208;0.000029;22;0.00008;0;0.333333;1;0.00282;;
1633;Szelényi Zsuzsanna;;4;4;11;0.176171;0.180706;0.000029;17;0.000117;0;0.666667;4;0.00084;;
5204;KJ George;;3;3;11;0.159752;0.164067;0.000029;17;0.000095;0;0.333333;1;0.000706;;
5298;Hans van Baalen;;3;3;11;0.159752;0.164067;0.000029;17;0.000095;0;0.333333;1;0.000706;;
3978;Dr. Roy Kühne;;11;11;10;0.241971;0.262313;0.000028;16;0.000131;0;0.490909;27;0.027592;;
1204;Marianna Madia;;5;5;10;0.239839;0.252684;0.000028;7;0.000081;0;0.4;4;0.003778;;
5292;Dr Anthony Lynham;;33;33;10;0.239063;0.256085;0.000028;0;0.000229;0;0.662879;350;0.084337;Australia;
5866;Duncan Pegg - Member for Stretton;;35;35;10;0.238908;0.255941;0.000028;0;0.000241;0;0.677311;403;0.087858;Australia;
3792;Robert Arrigo;;12;12;10;0.237946;0.250758;0.000028;5;0.000182;0;0.469697;31;0.006813;;
1269;Nick Hækkerup;;10;10;10;0.235752;0.247672;0.000028;12;0.000139;0;0.666667;30;0.007727;Denmark;The Social Democratic Party
1473;Leanne Linard MP;;21;21;10;0.234015;0.24915;0.000028;0;0.000148;0;0.733333;154;0.062153;Australia;
3267;Estelle Grelier;;9;9;10;0.229416;0.242562;0.000028;5;0.000142;0;0.388889;14;0.005395;;
2717;Patrick Meinhardt;;6;6;10;0.228008;0.243908;0.000028;15;0.000088;0;0.466667;7;0.010593;Germany;FDP
4155;Jenny Aitchison MP;;16;16;10;0.227569;0.242494;0.000028;0;0.00012;0;0.55;66;0.029614;;
2073;Eduardo Macchiavelli;;9;9;10;0.226852;0.238941;0.000028;8;0.000126;0;0.694444;25;0.009935;;
1639;Padre João PT;;13;13;10;0.225303;0.242125;0.000028;10;0.000188;0;0.615385;48;0.0173;;
3018;Dr Mike Freelander MP;;4;4;10;0.22449;0.238009;0.000028;0;0.000037;0;0.5;3;0.014775;;
3411;Emanuele Cozzolino Cittadino Portavoce M5S Camera Deputati;;32;32;10;0.223335;0.236525;0.000028;7;0.000276;0;0.766129;380;0.041606;;
2369;Jimmy Morales;;4;4;9;0.218786;0.227643;0.000028;8;0.000076;0;0.333333;2;0.001663;;
2976;Hashim Thaçi;;3;3;11;0.209997;0.219643;0.000028;5;0.00006;0;0;0;0.00133;;
3505;Ramez Ayoub, député fédéral TDB;;13;13;11;0.205697;0.219313;0.000028;18;0.000104;0;0.692308;54;0.037356;;
3032;Axel Kicillof;;8;8;11;0.197163;0.206883;0.000028;8;0.000157;0;0.25;7;0.002521;Argentina;FRENTE PARA LA VICTORIA - PJ
463;Mehbooba Mufti;;3;3;11;0.186529;0.193207;0.000028;17;0.00007;0;0;0;0.000845;;
4923;Nicolas Bay;;6;6;12;0.185074;0.193818;0.000028;19;0.000096;0;0.533333;8;0.002096;;
2407;María Elena Limón;;4;4;12;0.174202;0.180628;0.000028;6;0.000094;0;0.333333;2;0.001008;;
5031;Bob Goodlatte;;3;3;10;0.17094;0.177467;0.000028;23;0.000092;0;0;0;0.000854;USA;Republican
4207;Sergei Stanishev;;8;8;9;0.251908;0.268973;0.000027;5;0.000108;0;0.392857;11;0.028236;;
3970;Oliver Kehrl;;7;7;10;0.246074;0.266406;0.000027;16;0.000086;0;0.380952;8;0.022474;;
5544;Ewa Klamt;;7;7;10;0.244444;0.262784;0.000027;16;0.000087;0;0.238095;5;0.018393;Germany;CDU
5695;David Bradbury;;28;28;10;0.241773;0.259946;0.000027;0;0.000196;0;0.613757;232;0.114299;Australia;Australian Labor Party
1995;Andrew Southcott MP;;12;12;10;0.241556;0.256908;0.000027;1;0.000099;0;0.651515;43;0.028934;;
3394;Aldo Patriciello;;3;3;10;0.238715;0.257002;0.000027;7;0.000048;0;0.333333;1;0.010332;;
3817;Wade Noonan MP;;34;34;10;0.238503;0.256193;0.000027;0;0.000229;0;0.650624;365;0.108689;;
4273;Davor Škrlec;;5;5;10;0.236678;0.249581;0.000027;11;0.000071;0;0.4;4;0.004871;;
60;Craig Kelly;;17;17;10;0.236072;0.250204;0.000027;1;0.000139;0;0.529412;72;0.032769;Australia;Liberal Party
1578;Leeanne Enoch MP;;31;31;10;0.235339;0.251636;0.000027;0;0.000214;0;0.578495;269;0.083616;Australia;
1998;Bernie Finn MP;;14;14;10;0.233866;0.24787;0.000027;1;0.00011;0;0.681319;62;0.02696;;
2670;李昆澤;;18;18;10;0.2242;0.236195;0.000027;19;0.000194;0;0.72549;111;0.018933;;
3182;Christine Fyffe MP;;21;21;11;0.221327;0.237013;0.000027;1;0.00016;0;0.766667;161;0.032513;;
5240;Trevor Watts;;20;20;11;0.221004;0.234572;0.000027;1;0.000159;0;0.6;114;0.020679;;
5556;Massimo Paolucci;;3;3;10;0.220657;0.231494;0.000027;5;0.000049;0;0;0;0.00178;;
4142;台灣的義氣-吳敦義粉絲團;;3;3;10;0.220657;0.231494;0.000027;5;0.000049;0;0;0;0.00178;;
1941;Christian Fühner;;4;4;10;0.218236;0.231311;0.000027;16;0.000058;0;0.333333;2;0.004146;;
4006;Delsa Solórzano;;9;9;10;0.21789;0.229872;0.000027;8;0.000145;0;0.333333;12;0.00495;;
4487;Amy Adams;;21;21;11;0.217737;0.231159;0.000027;25;0.000219;0;0.72381;152;0.014595;New Zealand;National Party
1573;Rob Molhoek MP;;18;18;11;0.216073;0.228849;0.000027;1;0.000144;0;0.627451;96;0.018931;;
2227;莊啟旺;;5;5;10;0.214107;0.223883;0.000027;19;0.000069;0;0.4;4;0.003142;;
5655;Ing. Enrique Cárdenas del Avellano;;9;9;11;0.213627;0.225188;0.000027;6;0.000136;0;0.472222;17;0.004715;;
3438;Enrico Cappelletti;;18;18;11;0.208103;0.220153;0.000027;7;0.000162;0;0.699346;107;0.023421;;
3142;Alejandra Barrales;;2;2;11;0.205833;0.215376;0.000027;5;0.000038;0;0;0;0.001031;;
5577;Mikael Damberg;;2;2;10;0.201377;0.209119;0.000027;11;0.000048;0;0;0;0.000761;;
730;Wado de Pedro;;7;7;11;0.197064;0.20634;0.000027;8;0.000144;0;0.285714;6;0.002007;;
4777;Delegate Chris Head;;4;4;11;0.179894;0.185293;0.000027;23;0.000135;0;0.333333;2;0.000822;;
2455;Mette Reissmann;;12;12;10;0.232632;0.244666;0.000026;12;0.000165;0;0.469697;31;0.009892;Denmark;The Social Democratic Party
1360;Claude Bartolone;;9;9;11;0.227832;0.240838;0.000026;5;0.000145;0;0.333333;12;0.005442;;
4774;立法委員 黃偉哲;;20;20;10;0.226548;0.238773;0.000026;19;0.000216;0;0.610526;116;0.020159;;
